Wn(um),Wp(um),Vm(V)
0.76,2.6,0.888125715
0.8,2.6,0.882713993
0.84,2.6,0.877477869
0.88,2.6,0.872524867
0.92,2.6,0.867687816
0.96,2.6,0.863075564
1,2.6,0.85866155
1.04,2.6,0.854287362
1.08,2.6,0.850317879
1.12,2.6,0.846120336
1.16,2.6,0.842324494
1.2,2.6,0.838588492
1.24,2.6,0.834876306
1.28,2.6,0.831469854
1.32,2.6,0.828007238
1.36,2.6,0.824653007
1.4,2.6,0.821546111
1.44,2.6,0.818400513
1.48,2.6,0.815294768
1.52,2.6,0.812423078
1.56,2.6,0.809659173
1.6,2.6,0.806711884
1.64,2.6,0.804006747
1.68,2.6,0.801454459
1.72,2.6,0.798876963
1.76,2.6,0.796258452
1.8,2.6,0.793828324
1.84,2.6,0.791521003
1.88,2.6,0.789214405
1.92,2.6,0.786813133
1.96,2.6,0.784579394
2,2.6,0.782464166
2.04,2.6,0.780455483
2.08,2.6,0.778258293
2.12,2.6,0.776152919
2.16,2.6,0.77417298
2.2,2.6,0.772283325
2.24,2.6,0.770450232
2.28,2.6,0.768515213
2.32,2.6,0.766604499
2.36,2.6,0.76480248
2.4,2.6,0.763083292
2.44,2.6,0.761422425
2.48,2.6,0.759806556
2.52,2.6,0.758016669
2.56,2.6,0.756331336
2.6,2.6,0.754730732
2.64,2.6,0.753196451
2.68,2.6,0.751711043
2.72,2.6,0.750257531
2.76,2.6,0.748710294
2.8,2.6,0.74717095
2.84,2.6,0.745707493
2.88,2.6,0.744306311
2.92,2.6,0.742954638
2.96,2.6,0.741640304
3,2.6,0.740351442
3.04,2.6,0.738995183
3.08,2.6,0.73761338
3.12,2.6,0.736295379
3.16,2.6,0.735031317
3.2,2.6,0.73381198
3.24,2.6,0.732628663
3.28,2.6,0.731472995
3.32,2.6,0.730336802
3.36,2.6,0.729147162
3.4,2.6,0.727917974
3.44,2.6,0.726741063
3.48,2.6,0.725609371
3.52,2.6,0.724516327
3.56,2.6,0.723455739
3.6,2.6,0.722421714
3.64,2.6,0.721408561
3.68,2.6,0.720410712
3.72,2.6,0.719346159
3.76,2.6,0.71829345
3.8,2.6,0.717244491
3.84,2.6,0.71623329
3.88,2.6,0.715255166
3.92,2.6,0.714305724
3.96,2.6,0.713380798
4,2.6,0.71247641
0.2,2.64,1.000518797
0.24,2.64,0.989965692
0.28,2.64,0.979735462
0.32,2.64,0.97001921
0.36,2.64,0.960756194
0.4,2.64,0.951947562
0.44,2.64,0.943573176
0.48,2.64,0.935645843
0.52,2.64,0.928225258
0.56,2.64,0.921176012
0.6,2.64,0.914281296
0.64,2.64,0.907840793
0.68,2.64,0.901729831
0.72,2.64,0.895713874
0.76,2.64,0.890223057
0.8,2.64,0.884649458
0.84,2.64,0.879603786
0.88,2.64,0.874452132
0.92,2.64,0.86981747
0.96,2.64,0.865006807
1,2.64,0.860688622
1.04,2.64,0.856243838
1.08,2.64,0.852173987
1.12,2.64,0.848139133
1.16,2.64,0.844214008
1.2,2.64,0.840625835
1.24,2.64,0.836822531
1.28,2.64,0.83332897
1.32,2.64,0.830074459
1.36,2.64,0.826569415
1.4,2.64,0.82338439
1.44,2.64,0.820411743
1.48,2.64,0.817211891
1.52,2.64,0.814250622
1.56,2.64,0.811475502
1.6,2.64,0.808665246
1.64,2.64,0.80584838
1.68,2.64,0.803238921
1.72,2.64,0.800787195
1.76,2.64,0.798158157
1.8,2.64,0.795633525
1.84,2.64,0.793275359
1.88,2.64,0.791021695
1.92,2.64,0.788704068
1.96,2.64,0.786375696
2,2.64,0.784200554
2.04,2.64,0.78213232
2.08,2.64,0.780160871
2.12,2.64,0.777975041
2.16,2.64,0.775918513
2.2,2.64,0.773979646
2.24,2.64,0.772125041
2.28,2.64,0.770357797
2.32,2.64,0.768406184
2.36,2.64,0.766529931
2.4,2.64,0.764758107
2.44,2.64,0.763066035
2.48,2.64,0.761430296
2.52,2.64,0.759843278
2.56,2.64,0.758077149
2.6,2.64,0.756413187
2.64,2.64,0.754832367
2.68,2.64,0.753317023
2.72,2.64,0.751850418
2.76,2.64,0.750416299
2.8,2.64,0.748908706
2.84,2.64,0.747381494
2.88,2.64,0.745929857
2.92,2.64,0.744540635
2.96,2.64,0.743201508
3,2.64,0.741900754
3.04,2.64,0.740626993
3.08,2.64,0.739323151
3.12,2.64,0.737945615
3.16,2.64,0.736632458
3.2,2.64,0.735374064
3.24,2.64,0.734161472
3.28,2.64,0.732986236
3.32,2.64,0.731840272
3.36,2.64,0.730715723
3.4,2.64,0.729551315
3.44,2.64,0.728360097
3.48,2.64,0.727182482
3.52,2.64,0.726051284
3.56,2.64,0.724960062
3.6,2.64,0.723902754
3.64,2.64,0.722873618
3.68,2.64,0.721867138
3.72,2.64,0.720877949
3.76,2.64,0.719886613
3.8,2.64,0.718799715
3.84,2.64,0.717779369
3.88,2.64,0.716764479
3.92,2.64,0.715784054
3.96,2.64,0.714833753
4,2.64,0.713909477
0.2,2.68,1.002263742
0.24,2.68,0.991754817
0.28,2.68,0.981576079
0.32,2.68,0.971845199
0.36,2.68,0.962584784
0.4,2.68,0.95378761
0.44,2.68,0.945454472
0.48,2.68,0.937617637
0.52,2.68,0.930270537
0.56,2.68,0.923055586
0.6,2.68,0.916220817
0.64,2.68,0.90991914
0.68,2.68,0.90362203
0.72,2.68,0.897720142
0.76,2.68,0.89211802
0.8,2.68,0.886610649
0.84,2.68,0.881514917
0.88,2.68,0.876402199
0.92,2.68,0.871694467
0.96,2.68,0.866970668
1,2.68,0.862561563
1.04,2.68,0.858251871
1.08,2.68,0.854046596
1.12,2.68,0.850204412
1.16,2.68,0.846123703
1.2,2.68,0.84243653
1.24,2.68,0.83882653
1.28,2.68,0.835194396
1.32,2.68,0.831868104
1.36,2.68,0.828539054
1.4,2.68,0.825230571
1.44,2.68,0.822181778
1.48,2.68,0.819188853
1.52,2.68,0.816099285
1.56,2.68,0.813260641
1.6,2.68,0.810598513
1.64,2.68,0.807731738
1.68,2.68,0.805030129
1.72,2.68,0.802504439
1.76,2.68,0.800108522
1.8,2.68,0.797476698
1.84,2.68,0.795037336
1.88,2.68,0.79274443
1.92,2.68,0.79057375
1.96,2.68,0.78821719
2,2.68,0.78595661
2.04,2.68,0.783836107
2.08,2.68,0.781811814
2.12,2.68,0.779857196
2.16,2.68,0.777702658
2.2,2.68,0.775692515
2.24,2.68,0.773792805
2.28,2.68,0.771971752
2.32,2.68,0.770233759
2.36,2.68,0.768300702
2.4,2.68,0.766457671
2.44,2.68,0.764715037
2.48,2.68,0.763049237
2.52,2.68,0.76143788
2.56,2.68,0.759878902
2.6,2.68,0.758135908
2.64,2.68,0.756492769
2.68,2.68,0.754931214
2.72,2.68,0.753434284
2.76,2.68,0.751985913
2.8,2.68,0.750570525
2.84,2.68,0.749102597
2.88,2.68,0.747587232
2.92,2.68,0.746147084
2.96,2.68,0.744769418
3,2.68,0.743442333
3.04,2.68,0.742154533
3.08,2.68,0.740895088
3.12,2.68,0.739606218
3.16,2.68,0.738271813
3.2,2.68,0.736963193
3.24,2.68,0.735710065
3.28,2.68,0.734503701
3.32,2.68,0.733335898
3.36,2.68,0.732198835
3.4,2.68,0.731084941
3.44,2.68,0.729984854
3.48,2.68,0.728796162
3.52,2.68,0.727617451
3.56,2.68,0.726486271
3.6,2.68,0.725396284
3.64,2.68,0.724341556
3.68,2.68,0.723316478
3.72,2.68,0.722315687
3.76,2.68,0.721333997
3.8,2.68,0.720366315
3.84,2.68,0.719329294
3.88,2.68,0.718308677
3.92,2.68,0.717289518
3.96,2.68,0.716306132
4,2.68,0.715354221
0.2,2.72,1.003957754
0.24,2.72,0.993477066
0.28,2.72,0.98332466
0.32,2.72,0.973616168
0.36,2.72,0.964381265
0.4,2.72,0.955626987
0.44,2.72,0.947371322
0.48,2.72,0.93962427
0.52,2.72,0.932121313
0.56,2.72,0.924923384
0.6,2.72,0.918211422
0.64,2.72,0.911797749
0.68,2.72,0.905517918
0.72,2.72,0.899800747
0.76,2.72,0.893986687
0.8,2.72,0.88862892
0.84,2.72,0.883376382
0.88,2.72,0.878405752
0.92,2.72,0.873552211
0.96,2.72,0.868995679
1,2.72,0.864423478
1.04,2.72,0.860293622
1.08,2.72,0.85593567
1.12,2.72,0.852004793
1.16,2.72,0.848081111
1.2,2.72,0.84427111
1.24,2.72,0.840784854
1.28,2.72,0.837093974
1.32,2.72,0.833676153
1.36,2.72,0.830505721
1.4,2.72,0.827110969
1.44,2.72,0.823973865
1.48,2.72,0.821032188
1.52,2.72,0.817992629
1.56,2.72,0.815052156
1.6,2.72,0.812316851
1.64,2.72,0.80967737
1.68,2.72,0.806851766
1.72,2.72,0.804251982
1.76,2.72,0.80179942
1.8,2.72,0.799377404
1.84,2.72,0.796829114
1.88,2.72,0.794467294
1.92,2.72,0.792233604
1.96,2.72,0.790106011
2,2.72,0.787751983
2.04,2.72,0.785554544
2.08,2.72,0.783485069
2.12,2.72,0.78150192
2.16,2.72,0.77954244
2.2,2.72,0.777440486
2.24,2.72,0.77547445
2.28,2.72,0.773612112
2.32,2.72,0.771823206
2.36,2.72,0.77011334
2.4,2.72,0.76819859
2.44,2.72,0.766387611
2.48,2.72,0.764673213
2.52,2.72,0.763032879
2.56,2.72,0.761445189
2.6,2.72,0.759913479
2.64,2.72,0.758193015
2.68,2.72,0.756570171
2.72,2.72,0.755027391
2.76,2.72,0.753548378
2.8,2.72,0.752117697
2.84,2.72,0.750720419
2.88,2.72,0.749292132
2.92,2.72,0.747788347
2.96,2.72,0.746359377
3,2.72,0.744992892
3.04,2.72,0.743677388
3.08,2.72,0.74240197
3.12,2.72,0.741156121
3.16,2.72,0.739919532
3.2,2.72,0.73859221
3.24,2.72,0.737287858
3.28,2.72,0.736039635
3.32,2.72,0.734839035
3.36,2.72,0.733678086
3.4,2.72,0.732549203
3.44,2.72,0.731445077
3.48,2.72,0.730358549
3.52,2.72,0.729190224
3.56,2.72,0.728046309
3.6,2.72,0.726914728
3.64,2.72,0.725825461
3.68,2.72,0.724772692
3.72,2.72,0.723750929
3.76,2.72,0.72275495
3.8,2.72,0.721779722
3.84,2.72,0.720820342
3.88,2.72,0.719853787
3.92,2.72,0.718799123
3.96,2.72,0.717808882
4,2.72,0.716821951
0.2,2.76,1.005646044
0.24,2.76,0.995184004
0.28,2.76,0.985056196
0.32,2.76,0.975379042
0.36,2.76,0.96618849
0.4,2.76,0.957503334
0.44,2.76,0.949319748
0.48,2.76,0.941489504
0.52,2.76,0.933936733
0.56,2.76,0.926817517
0.6,2.76,0.920209401
0.64,2.76,0.913629395
0.68,2.76,0.907451953
0.72,2.76,0.90163531
0.76,2.76,0.895867102
0.8,2.76,0.890596237
0.84,2.76,0.885239411
0.88,2.76,0.880389741
0.92,2.76,0.87541595
0.96,2.76,0.870914598
1,2.76,0.86630695
1.04,2.76,0.862078705
1.08,2.76,0.857869096
1.12,2.76,0.853819399
1.16,2.76,0.85009613
1.2,2.76,0.846125599
1.24,2.76,0.842541118
1.28,2.76,0.839051464
1.32,2.76,0.835495484
1.36,2.76,0.832244024
1.4,2.76,0.82904815
1.44,2.76,0.825781982
1.48,2.76,0.822784858
1.52,2.76,0.819951229
1.56,2.76,0.816874091
1.6,2.76,0.8140614
1.64,2.76,0.811412289
1.68,2.76,0.808724256
1.72,2.76,0.806019325
1.76,2.76,0.803509414
1.8,2.76,0.801120445
1.84,2.76,0.798669922
1.88,2.76,0.796212318
1.92,2.76,0.793921082
1.96,2.76,0.791741146
2,2.76,0.789604047
2.04,2.76,0.787306836
2.08,2.76,0.785168296
2.12,2.76,0.783146541
2.16,2.76,0.781201969
2.2,2.76,0.779239996
2.24,2.76,0.777187929
2.28,2.76,0.775263875
2.32,2.76,0.773437245
2.36,2.76,0.77167917
2.4,2.76,0.769995843
2.44,2.76,0.768099695
2.48,2.76,0.766319652
2.52,2.76,0.764632576
2.56,2.76,0.763016944
2.6,2.76,0.761452239
2.64,2.76,0.759947047
2.68,2.76,0.758248542
2.72,2.76,0.756645487
2.76,2.76,0.755121007
2.8,2.76,0.753659433
2.84,2.76,0.752245935
2.88,2.76,0.750866178
2.92,2.76,0.749477468
2.96,2.76,0.747985011
3,2.76,0.746566927
3.04,2.76,0.745211277
3.08,2.76,0.743906933
3.12,2.76,0.742643367
3.16,2.76,0.741410457
3.2,2.76,0.740198266
3.24,2.76,0.738907038
3.28,2.76,0.737606705
3.32,2.76,0.736363063
3.36,2.76,0.735167815
3.4,2.76,0.734013195
3.44,2.76,0.732891843
3.48,2.76,0.731796693
3.52,2.76,0.730720852
3.56,2.76,0.729610748
3.6,2.76,0.728469369
3.64,2.76,0.72733701
3.68,2.76,0.726248005
3.72,2.76,0.72519664
3.76,2.76,0.724177532
3.8,2.76,0.723185584
3.84,2.76,0.722215904
3.88,2.76,0.721263744
3.92,2.76,0.720324448
3.96,2.76,0.719313374
4,2.76,0.718323012
0.2,2.8,1.0073645
0.24,2.8,0.996913618
0.28,2.8,0.986809299
0.32,2.8,0.977171178
0.36,2.8,0.968041048
0.4,2.8,0.959408969
0.44,2.8,0.951180855
0.48,2.8,0.943263016
0.52,2.8,0.935757715
0.56,2.8,0.928769392
0.6,2.8,0.922015119
0.64,2.8,0.915463294
0.68,2.8,0.909453
0.72,2.8,0.903443529
0.76,2.8,0.897790429
0.8,2.8,0.892405629
0.84,2.8,0.887135618
0.88,2.8,0.882197353
0.92,2.8,0.877315739
0.96,2.8,0.872714563
1,2.8,0.868239164
1.04,2.8,0.86387851
1.08,2.8,0.859870816
1.12,2.8,0.855645988
1.16,2.8,0.851844234
1.2,2.8,0.848025189
1.24,2.8,0.844323907
1.28,2.8,0.840899228
1.32,2.8,0.837351062
1.36,2.8,0.834004847
1.4,2.8,0.830877461
1.44,2.8,0.827629372
1.48,2.8,0.8245359
1.52,2.8,0.821651047
1.56,2.8,0.81874714
1.6,2.8,0.815822829
1.64,2.8,0.813119104
1.68,2.8,0.810575017
1.72,2.8,0.807826879
1.76,2.8,0.805229155
1.8,2.8,0.802798447
1.84,2.8,0.800498767
1.88,2.8,0.797998469
1.92,2.8,0.79562356
1.96,2.8,0.793396636
2,2.8,0.791265505
2.04,2.8,0.789109893
2.08,2.8,0.786880293
2.12,2.8,0.784796772
2.16,2.8,0.782819709
2.2,2.8,0.780911354
2.24,2.8,0.778949122
2.28,2.8,0.77694443
2.32,2.8,0.775060385
2.36,2.8,0.773267903
2.4,2.8,0.771539432
2.44,2.8,0.769865659
2.48,2.8,0.768003859
2.52,2.8,0.766253701
2.56,2.8,0.764593084
2.6,2.8,0.763001417
2.64,2.8,0.761459041
2.68,2.8,0.759979655
2.72,2.8,0.758302553
2.76,2.8,0.756718798
2.8,2.8,0.755212166
2.84,2.8,0.753767576
2.88,2.8,0.75237077
2.92,2.8,0.751007985
2.96,2.8,0.749658755
3,2.8,0.748177386
3.04,2.8,0.746769917
3.08,2.8,0.74542478
3.12,2.8,0.7441312
3.16,2.8,0.742879001
3.2,2.8,0.741658426
3.24,2.8,0.740459931
3.28,2.8,0.739216491
3.32,2.8,0.737919963
3.36,2.8,0.736680615
3.4,2.8,0.735490345
3.44,2.8,0.734341587
3.48,2.8,0.733227185
3.52,2.8,0.732140296
3.56,2.8,0.731074271
3.6,2.8,0.730022559
3.64,2.8,0.728886906
3.68,2.8,0.72775344
3.72,2.8,0.726664292
3.76,2.8,0.725613837
3.8,2.8,0.724596797
3.84,2.8,0.723608183
3.88,2.8,0.722643227
3.92,2.8,0.721697331
3.96,2.8,0.720765995
4,2.8,0.71982282
0.2,2.84,1.009103921
0.24,2.84,0.998665419
0.28,2.84,0.988585525
0.32,2.84,0.978988303
0.36,2.84,0.969920074
0.4,2.84,0.961219641
0.44,2.84,0.952914936
0.48,2.84,0.945026481
0.52,2.84,0.93761743
0.56,2.84,0.930656305
0.6,2.84,0.923787387
0.64,2.84,0.917332005
0.68,2.84,0.911276556
0.72,2.84,0.905251797
0.76,2.84,0.899783078
0.8,2.84,0.894196616
0.84,2.84,0.889091594
0.88,2.84,0.883984448
0.92,2.84,0.879277029
0.96,2.84,0.874505543
1,2.84,0.870212561
1.04,2.84,0.865690208
1.08,2.84,0.861623696
1.12,2.84,0.857510616
1.16,2.84,0.853604646
1.2,2.84,0.84999169
1.24,2.84,0.84612627
1.28,2.84,0.842638973
1.32,2.84,0.839264376
1.36,2.84,0.835780996
1.4,2.84,0.832599697
1.44,2.84,0.829536211
1.48,2.84,0.826309533
1.52,2.84,0.82335881
1.56,2.84,0.820595668
1.6,2.84,0.817622118
1.64,2.84,0.814829828
1.68,2.84,0.812218365
1.72,2.84,0.809692592
1.76,2.84,0.806979129
1.8,2.84,0.804476635
1.84,2.84,0.80211556
1.88,2.84,0.799842559
1.92,2.84,0.797359795
1.96,2.84,0.795060398
2,2.84,0.792892109
2.04,2.84,0.790805284
2.08,2.84,0.788637543
2.12,2.84,0.786471033
2.16,2.84,0.784438981
2.2,2.84,0.782503827
2.24,2.84,0.780629513
2.28,2.84,0.778669129
2.32,2.84,0.776709479
2.36,2.84,0.774863599
2.4,2.84,0.773103813
2.44,2.84,0.771403782
2.48,2.84,0.769739632
2.52,2.84,0.767910942
2.56,2.84,0.766189667
2.6,2.84,0.764554687
2.64,2.84,0.76298628
2.68,2.84,0.76146561
2.72,2.84,0.760009869
2.76,2.84,0.758355108
2.8,2.84,0.756790184
2.84,2.84,0.755300961
2.88,2.84,0.753872922
2.92,2.84,0.75249235
2.96,2.84,0.751146012
3,2.84,0.749796112
3.04,2.84,0.748365628
3.08,2.84,0.746968519
3.12,2.84,0.745633592
3.16,2.84,0.744350411
3.2,2.84,0.743109135
3.24,2.84,0.741900341
3.28,2.84,0.740714853
3.32,2.84,0.739482759
3.36,2.84,0.738227851
3.4,2.84,0.736992535
3.44,2.84,0.735806912
3.48,2.84,0.734663592
3.52,2.84,0.733555616
3.56,2.84,0.732476344
3.6,2.84,0.731419353
3.64,2.84,0.730378339
3.68,2.84,0.729262154
3.72,2.84,0.728164308
3.76,2.84,0.727074658
3.8,2.84,0.726024676
3.84,2.84,0.725009176
3.88,2.84,0.724023275
3.92,2.84,0.723062313
3.96,2.84,0.722121819
4,2.84,0.721197442
0.2,2.88,1.0108159
0.24,2.88,1.00043954
0.28,2.88,0.990390045
0.32,2.88,0.980781128
0.36,2.88,0.971626882
0.4,2.88,0.962911214
0.44,2.88,0.954629867
0.48,2.88,0.946814342
0.52,2.88,0.939505276
0.56,2.88,0.93239668
0.6,2.88,0.925563418
0.64,2.88,0.91926283
0.68,2.88,0.91302845
0.72,2.88,0.907091003
0.76,2.88,0.901541833
0.8,2.88,0.896001958
0.84,2.88,0.890933049
0.88,2.88,0.885783232
0.92,2.88,0.881093887
0.96,2.88,0.876317149
1,2.88,0.871930147
1.04,2.88,0.867539771
1.08,2.88,0.863367634
1.12,2.88,0.85943563
1.16,2.88,0.855373149
1.2,2.88,0.851691673
1.24,2.88,0.847971315
1.28,2.88,0.84437285
1.32,2.88,0.841038912
1.36,2.88,0.837594949
1.4,2.88,0.834316638
1.44,2.88,0.831260683
1.48,2.88,0.828126424
1.52,2.88,0.825073056
1.56,2.88,0.82223866
1.6,2.88,0.819477617
1.64,2.88,0.816565892
1.68,2.88,0.813887257
1.72,2.88,0.811353113
1.76,2.88,0.808777171
1.8,2.88,0.806175656
1.84,2.88,0.803757684
1.88,2.88,0.801457633
1.92,2.88,0.799146297
1.96,2.88,0.796751019
2,2.88,0.794520635
2.04,2.88,0.792405833
2.08,2.88,0.790393789
2.12,2.88,0.788185409
2.16,2.88,0.786077856
2.2,2.88,0.784094016
2.24,2.88,0.78219821
2.28,2.88,0.78039094
2.32,2.88,0.778399379
2.36,2.88,0.7764826
2.4,2.88,0.774673173
2.44,2.88,0.772944712
2.48,2.88,0.771272035
2.52,2.88,0.769617567
2.56,2.88,0.767820812
2.6,2.88,0.766127469
2.64,2.88,0.764517335
2.68,2.88,0.762971519
2.72,2.88,0.761471952
2.76,2.88,0.760036652
2.8,2.88,0.758406265
2.84,2.88,0.756859723
2.88,2.88,0.75538749
2.92,2.88,0.753975586
2.96,2.88,0.752610805
3,2.88,0.751280422
3.04,2.88,0.749967932
3.08,2.88,0.74854988
3.12,2.88,0.747162891
3.16,2.88,0.745837898
3.2,2.88,0.744564777
3.24,2.88,0.743334006
3.28,2.88,0.742136485
3.32,2.88,0.740963374
3.36,2.88,0.739779007
3.4,2.88,0.73853056
3.44,2.88,0.737299055
3.48,2.88,0.736117775
3.52,2.88,0.734979513
3.56,2.88,0.73387749
3.6,2.88,0.732805255
3.64,2.88,0.731756589
3.68,2.88,0.730725421
3.72,2.88,0.729665251
3.76,2.88,0.728569887
3.8,2.88,0.727479412
3.84,2.88,0.72642951
3.88,2.88,0.725415084
3.92,2.88,0.724431337
3.96,2.88,0.723473712
4,2.88,0.722537853
0.2,2.92,1.012382279
0.24,2.92,1.002035218
0.28,2.92,0.992010526
0.32,2.92,0.982414656
0.36,2.92,0.973271583
0.4,2.92,0.964582117
0.44,2.92,0.956360438
0.48,2.92,0.948655095
0.52,2.92,0.941282925
0.56,2.92,0.934111298
0.6,2.92,0.927373574
0.64,2.92,0.921054194
0.68,2.92,0.914771222
0.72,2.92,0.9089871
0.76,2.92,0.903273421
0.8,2.92,0.897848794
0.84,2.92,0.892665305
0.88,2.92,0.887620385
0.92,2.92,0.882823742
0.96,2.92,0.87817421
1,2.92,0.873659832
1.04,2.92,0.869449468
1.08,2.92,0.865114976
1.12,2.92,0.861193712
1.16,2.92,0.857174133
1.2,2.92,0.853401332
1.24,2.92,0.849879128
1.28,2.92,0.846125914
1.32,2.92,0.842730726
1.36,2.92,0.839466222
1.4,2.92,0.836052187
1.44,2.92,0.832936925
1.48,2.92,0.830004131
1.52,2.92,0.826815191
1.56,2.92,0.82390653
1.6,2.92,0.821164921
1.64,2.92,0.818345783
1.68,2.92,0.815569552
1.72,2.92,0.812988261
1.76,2.92,0.810552289
1.8,2.92,0.807913309
1.84,2.92,0.805411742
1.88,2.92,0.803068697
1.92,2.92,0.800821891
1.96,2.92,0.798484753
2,2.92,0.796169553
2.04,2.92,0.794002306
2.08,2.92,0.791936318
2.12,2.92,0.789954334
2.16,2.92,0.787752053
2.2,2.92,0.78569967
2.24,2.92,0.783761049
2.28,2.92,0.781902232
2.32,2.92,0.780124807
2.36,2.92,0.77813929
2.4,2.92,0.776263359
2.44,2.92,0.77448877
2.48,2.92,0.77279036
2.52,2.92,0.771144009
2.56,2.92,0.769499276
2.6,2.92,0.767733344
2.64,2.92,0.766067027
2.68,2.92,0.764480991
2.72,2.92,0.762957123
2.76,2.92,0.761478081
2.8,2.92,0.760062669
2.84,2.92,0.758456079
2.88,2.92,0.756927484
2.92,2.92,0.755471836
2.96,2.92,0.75407567
3,2.92,0.75272626
3.04,2.92,0.751411364
3.08,2.92,0.750118938
3.12,2.92,0.748730276
3.16,2.92,0.747353189
3.2,2.92,0.746037864
3.24,2.92,0.74477449
3.28,2.92,0.743553843
3.32,2.92,0.742367123
3.36,2.92,0.741205809
3.4,2.92,0.740061493
3.44,2.92,0.738828291
3.48,2.92,0.737600384
3.52,2.92,0.736423176
3.56,2.92,0.73528963
3.6,2.92,0.734193133
3.64,2.92,0.733127409
3.68,2.92,0.732086432
3.72,2.92,0.731064336
3.76,2.92,0.730055326
3.8,2.92,0.728970414
3.84,2.92,0.727878829
3.88,2.92,0.72682866
3.92,2.92,0.725814889
3.96,2.92,0.724832796
4,2.92,0.723877922
0.2,2.96,1.013894628
0.24,2.96,1.00358174
0.28,2.96,0.993583461
0.32,2.96,0.984012737
0.36,2.96,0.974902084
0.4,2.96,0.966266279
0.44,2.96,0.958135243
0.48,2.96,0.950455717
0.52,2.96,0.942958302
0.56,2.96,0.935834094
0.6,2.96,0.929243403
0.64,2.96,0.922751825
0.68,2.96,0.916535285
0.72,2.96,0.910790086
0.76,2.96,0.905002065
0.8,2.96,0.899760319
0.84,2.96,0.894385289
0.88,2.96,0.88951871
0.92,2.96,0.884545678
0.96,2.96,0.880085981
1,2.96,0.875396398
1.04,2.96,0.871191489
1.08,2.96,0.866890627
1.12,2.96,0.862887186
1.16,2.96,0.859028514
1.2,2.96,0.855115696
1.24,2.96,0.851546539
1.28,2.96,0.847919423
1.32,2.96,0.844418327
1.36,2.96,0.841170372
1.4,2.96,0.837826665
1.44,2.96,0.83461292
1.48,2.96,0.831623602
1.52,2.96,0.828603704
1.56,2.96,0.825587511
1.6,2.96,0.822798326
1.64,2.96,0.820161967
1.68,2.96,0.817284016
1.72,2.96,0.814625338
1.76,2.96,0.812126825
1.8,2.96,0.809705374
1.84,2.96,0.807095574
1.88,2.96,0.804683222
1.92,2.96,0.802406469
1.96,2.96,0.800239961
2,2.96,0.79785491
2.04,2.96,0.795613091
2.08,2.96,0.793503648
2.12,2.96,0.791482213
2.16,2.96,0.789475627
2.2,2.96,0.787336172
2.24,2.96,0.785335477
2.28,2.96,0.783439323
2.32,2.96,0.78161532
2.36,2.96,0.779846658
2.4,2.96,0.777888316
2.44,2.96,0.776051347
2.48,2.96,0.774310096
2.52,2.96,0.772640534
2.56,2.96,0.771019541
2.6,2.96,0.769384591
2.64,2.96,0.767648421
2.68,2.96,0.766008268
2.72,2.96,0.764445611
2.76,2.96,0.762943074
2.8,2.96,0.761484008
2.84,2.96,0.76005204
2.88,2.96,0.758504601
2.92,2.96,0.756993535
2.96,2.96,0.755554088
3,2.96,0.754173274
3.04,2.96,0.752838835
3.08,2.96,0.751538982
3.12,2.96,0.750262133
3.16,2.96,0.748906956
3.2,2.96,0.74753955
3.24,2.96,0.746233648
3.28,2.96,0.744979732
3.32,2.96,0.743768852
3.36,2.96,0.7425925
3.4,2.96,0.741442448
3.44,2.96,0.740310612
3.48,2.96,0.739121207
3.52,2.96,0.737896715
3.56,2.96,0.736723339
3.6,2.96,0.7355942
3.64,2.96,0.734502843
3.68,2.96,0.733443155
3.72,2.96,0.732409288
3.76,2.96,0.731395567
3.8,2.96,0.730396413
3.84,2.96,0.729328344
3.88,2.96,0.728273164
3.92,2.96,0.727222423
3.96,2.96,0.726208925
4,2.96,0.725228041
0.2,3,1.015405333
0.24,3,1.005115999
0.28,3,0.995145791
0.32,3,0.985610457
0.36,3,0.976550133
0.4,3,0.967991546
0.44,3,0.959931286
0.48,3,0.952104025
0.52,3,0.944618656
0.56,3,0.937592945
0.6,3,0.930982313
0.64,3,0.924433951
0.68,3,0.918346029
0.72,3,0.912472236
0.76,3,0.90675559
0.8,3,0.901450305
0.84,3,0.896121425
0.88,3,0.891238779
0.92,3,0.886286759
0.96,3,0.881739544
1,3,0.877164211
1.04,3,0.872869617
1.08,3,0.868715824
1.12,3,0.864576604
1.16,3,0.860786307
1.2,3,0.856857636
1.24,3,0.853208555
1.28,3,0.84977191
1.32,3,0.846124704
1.36,3,0.842816926
1.4,3,0.839657858
1.44,3,0.836310171
1.48,3,0.83325728
1.52,3,0.830394742
1.56,3,0.82730065
1.6,3,0.82443046
1.64,3,0.82173828
1.68,3,0.819047098
1.72,3,0.816283525
1.76,3,0.813726465
1.8,3,0.811297634
1.84,3,0.808824848
1.88,3,0.806319168
1.92,3,0.803986409
1.96,3,0.80176815
2,3,0.799591013
2.04,3,0.797254061
2.08,3,0.795079553
2.12,3,0.793023067
2.16,3,0.7910423
2.2,3,0.789017218
2.24,3,0.78693657
2.28,3,0.784984372
2.32,3,0.783128146
2.36,3,0.781336946
2.4,3,0.779560612
2.44,3,0.777645956
2.48,3,0.775846186
2.52,3,0.774136865
2.56,3,0.772495016
2.6,3,0.770898471
2.64,3,0.769273336
2.68,3,0.76756593
2.72,3,0.76595112
2.76,3,0.764411157
2.8,3,0.762929363
2.84,3,0.761489739
2.88,3,0.760076548
